---,Actor,Location,Rotation,Scale,Meshes
Row_283,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropPot.BP_PropPot_C',"(X=-10020.000000,Y=1700.000000,Z=760.000000)","(Pitch=0.000000,Yaw=40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Pot.Pot'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Iron""')))"
Row_284,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSpear.BP_PropSpear_C',"(X=-10045.000000,Y=3055.000000,Z=755.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=-5.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Spear.Spear'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Steel""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_285,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSpear.BP_PropSpear_C',"(X=-10045.000000,Y=2980.000000,Z=755.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=-5.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Spear.Spear'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Steel""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_286,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSpear.BP_PropSpear_C',"(X=-10045.000000,Y=2430.000000,Z=755.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=-5.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Spear.Spear'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Steel""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_287,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSpear.BP_PropSpear_C',"(X=-10045.000000,Y=2470.000000,Z=755.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=5.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Spear.Spear'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Steel""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_288,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSpear.BP_PropSpear_C',"(X=-10040.000000,Y=3345.000000,Z=755.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=5.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Spear.Spear'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Steel""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_289,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-11475.000040,Y=4159.999977,Z=215.000000)","(Pitch=0.000000,Yaw=50.000000,Roll=-15.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_290,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10050.000000,Y=3420.000000,Z=775.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=5.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_291,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10050.000000,Y=2955.000000,Z=775.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_292,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10050.000000,Y=3000.000000,Z=775.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=15.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_293,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10045.000000,Y=3480.000000,Z=875.000000)","(Pitch=-20.000000,Yaw=0.000000,Roll=-89.999999)","(X=1.125000,Y=1.250000,Z=1.375000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_294,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10090.000000,Y=3950.000000,Z=775.000000)","(Pitch=-30.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_295,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-11120.000000,Y=3185.000000,Z=800.000000)","(Pitch=-25.000000,Yaw=-5.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_296,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-11465.000040,Y=4159.999977,Z=205.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=15.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_297,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10625.000000,Y=1600.000000,Z=910.000000)","(Pitch=90.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_298,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10050.000000,Y=2405.000000,Z=775.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_299,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10050.000000,Y=2480.000000,Z=775.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=-10.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_300,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropSword.BP_PropSword_C',"(X=-10050.000000,Y=3390.000000,Z=775.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Sword.Sword'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_301,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropVase2.BP_PropVase2_C',"(X=-14489.999952,Y=7790.000050,Z=310.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Vase2.Vase2'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_302,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropVase2.BP_PropVase2_C',"(X=-14279.999952,Y=7790.000045,Z=310.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Vase2.Vase2'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_303,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropVase2.BP_PropVase2_C',"(X=-14489.999969,Y=7100.000050,Z=310.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Vase2.Vase2'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_304,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropVase2.BP_PropVase2_C',"(X=-14279.999969,Y=7100.000045,Z=310.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Vase2.Vase2'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_305,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropVase2.BP_PropVase2_C',"(X=-10815.000000,Y=3975.000000,Z=835.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Vase2.Vase2'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_306,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropVase.BP_PropVase_C',"(X=-10040.000000,Y=3250.000000,Z=845.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Vase.Vase'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Other""')))"
Row_307,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-2840.000000,Y=-13470.000000,Z=-290.000000)","(Pitch=23.292720,Yaw=-79.714335,Roll=-11.080038)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_308,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-11790.000040,Y=-10750.000000,Z=275.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_309,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-3552.508704,Y=-13787.150613,Z=205.000000)","(Pitch=0.000000,Yaw=-99.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_310,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-5437.051698,Y=-14740.321014,Z=191.848038)","(Pitch=-11.051629,Yaw=-110.280523,Roll=-1.624754)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_311,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-5416.121294,Y=-15303.730187,Z=195.132512)","(Pitch=-2.095061,Yaw=-85.060302,Roll=-0.093411)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_312,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-7943.704359,Y=-14060.708921,Z=194.527675)","(Pitch=-1.657152,Yaw=-129.897047,Roll=-5.076882)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_313,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-7382.467720,Y=-15536.239222,Z=194.527675)","(Pitch=-1.657152,Yaw=-39.897048,Roll=-5.076882)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_314,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-12810.000000,Y=-13245.000000,Z=210.000000)","(Pitch=0.000000,Yaw=-79.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_315,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-11790.000000,Y=-6425.000000,Z=285.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_316,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-12870.000000,Y=-12405.000000,Z=210.000000)","(Pitch=0.000000,Yaw=-89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_317,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-10850.000000,Y=-6990.000000,Z=210.000000)","(Pitch=-9.961558,Yaw=175.076734,Roll=-0.880447)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_318,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-11060.000000,Y=-5630.000000,Z=330.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_319,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-10780.000000,Y=-5660.000000,Z=410.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_320,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-1850.000000,Y=-13480.000000,Z=-380.000000)","(Pitch=10.977522,Yaw=-52.004975,Roll=2.806740)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_321,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-9260.000000,Y=-6350.000000,Z=400.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_322,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-11645.000059,Y=3414.999981,Z=225.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_323,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-14010.000059,Y=3415.000038,Z=225.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
Row_324,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_Sign.BP_Sign_C',"(X=-11775.000039,Y=4234.999984,Z=560.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Singpost.Singpost'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/props_fbx_Props_Sign.props_fbx_Props_Sign'',Materials=(Material'""/Game/Models/Props/Materials/M_Wood""',MaterialInstanceConstant'""/Game/Models/Props/Materials/MI_Sign""')))"
